,movieCd,movieNm_x,movieNm_y,url
231,20050011.0,파송송 계란탁,"파송송 계란탁 (Son, My Enemy)",/movie/bi/mi/basic.nhn?code=39448
232,20050141.0,천군,천군 (Heaven's Soldiers),/movie/bi/mi/basic.nhn?code=38888
233,20050045.0,"안녕, 형아","안녕, 형아 (Hello Brother)",/movie/bi/mi/basic.nhn?code=39427
234,20050216.0,형사; Duelist,형사 Duelist (Duelist),/movie/bi/mi/basic.nhn?code=39715
235,20050256.0,새드무비,새드 무비 (Sad Movie),/movie/bi/mi/basic.nhn?code=40222
236,20050046.0,남극일기,남극일기 (Antarctic Journal),/movie/bi/mi/basic.nhn?code=13838
237,20050112.0,배트맨 비긴즈,배트맨 비긴즈 (Batman Begins),/movie/bi/mi/basic.nhn?code=37439
238,20050271.0,오로라 공주,오로라 공주 (Princess Aurora),/movie/bi/mi/basic.nhn?code=37243
239,20050233.0,강력 3반,강력3반 (Never To Lose),/movie/bi/mi/basic.nhn?code=41399
240,20040776.0,쿵푸 허슬,쿵푸 허슬 (功夫),/movie/bi/mi/basic.nhn?code=39576
241,20040774.0,몽정기2,몽정기 2 (Wet Dreams 2),/movie/bi/mi/basic.nhn?code=39364
242,20048103.0,오션스 트웰브,오션스 트웰브 (Ocean's Twelve),/movie/bi/mi/basic.nhn?code=38850
243,20040779.0,레모니 스니켓의 위험한 대결,레모니 스니켓의 위험한 대결 (Lemony Snicket's A Series Of Unfortunate Events),/movie/bi/mi/basic.nhn?code=39705
244,20050028.0,밀리언 달러 베이비 ,밀리언 달러 베이비 (Million Dollar Baby),/movie/bi/mi/basic.nhn?code=39809
245,20050291.0,그림형제 : 마르바덴 숲의 전설,그림 형제 - 마르바덴 숲의 전설 (The Brothers Grimm),/movie/bi/mi/basic.nhn?code=39906
246,20050333.0,왕의 남자,왕의 남자 (爾: King And The Clown),/movie/bi/mi/basic.nhn?code=39894
247,20136049.0,숨바꼭질,숨바꼭질,/movie/bi/mi/basic.nhn?code=102824
248,20050255.0,플라이트 플랜,플라이트플랜 (Flightplan),/movie/bi/mi/basic.nhn?code=43510
249,20050189.0,"이대로, 죽을 순 없다(Short Time)","이대로, 죽을 순 없다 (Short Time)",/movie/bi/mi/basic.nhn?code=36728
250,20050305.0,나의 결혼원정기,나의 결혼 원정기 (Wedding Campaign),/movie/bi/mi/basic.nhn?code=39441
251,20050338.0,"나니아 연대기-사자,마녀 그리고 옷장","나니아 연대기 - 사자, 마녀 그리고 옷장 (The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe)",/movie/bi/mi/basic.nhn?code=39907
252,20040749.0,에비에이터,에비에이터 (The Aviator),/movie/bi/mi/basic.nhn?code=38881
253,20050033.0,Mr.히치: 당신을 위한 데이트 코치,Mr. 히치 - 당신을 위한 데이트 코치 (Hitch),/movie/bi/mi/basic.nhn?code=40034
254,20050318.0,6월의 일기,6월의 일기 (Diary Of June),/movie/bi/mi/basic.nhn?code=39624
255,20157531.0,판타스틱 4,판타스틱 4 (Fantastic 4),/movie/bi/mi/basic.nhn?code=118968
256,20070059.0,판타스틱 4: 실버 서퍼의 위협,판타스틱 4 - 실버 서퍼의 위협 (Fantastic Four: Rise Of The Silver Surfer),/movie/bi/mi/basic.nhn?code=61506
257,20050145.0,판타스틱4,판타스틱 4 (Fantastic Four),/movie/bi/mi/basic.nhn?code=37030
258,20050087.0,그루지,그루지 (The Grudge),/movie/bi/mi/basic.nhn?code=38277
259,20060310.0,그루지 2,그루지 2 (The Grudge 2),/movie/bi/mi/basic.nhn?code=61658
260,20090480.0,그루지 3,그루지 3 (The Grudge 3),/movie/bi/mi/basic.nhn?code=52503
261,20050288.0,무영검,무영검 (無影劍),/movie/bi/mi/basic.nhn?code=39626
262,20050258.0,신화 : 진시황릉의 비밀,성룡의 신화 (神話: The Myth),/movie/bi/mi/basic.nhn?code=38855
263,20050160.0,가발,°¡¹ß (The Wig),/movie/bi/mi/basic.nhn?code=40102
264,20040775.0,키다리 아저씨,나의 키다리 아저씨 극장판 (私のあしながおじさん),/movie/bi/mi/basic.nhn?code=113537
265,20050222.0,신데렐라맨,신데렐라 맨 (Cinderella Man),/movie/bi/mi/basic.nhn?code=41375
266,20050142.0,여고괴담 4 : 목소리,여고괴담 4 - 목소리 (Whispering Corridors 4: Voice),/movie/bi/mi/basic.nhn?code=39706
267,20050037.0,호스티지,호스티지 (Hostage),/movie/bi/mi/basic.nhn?code=40035
268,20040705.0,월드 오브 투모로우,월드 오브 투모로우 (Sky Captain And The World Of Tomorrow),/movie/bi/mi/basic.nhn?code=38286
269,20050278.0,월래스와 그로밋 : 거대토끼의 저주,월레스와 그로밋 - 거대 토끼의 저주 (Wallace & Gromit: The Curse Of The Were-Rabbit),/movie/bi/mi/basic.nhn?code=44006
270,20050276.0,"사랑해, 말순씨","사랑해, 말순씨 (Bravo, My Life)",/movie/bi/mi/basic.nhn?code=39601
271,20050186.0,옹박 : 두번째 미션,옹박 - 두번째 미션 (The Protector),/movie/bi/mi/basic.nhn?code=41334
272,20040790.0,뉴 폴리스 스토리,뉴 폴리스 스토리 (新警察故事),/movie/bi/mi/basic.nhn?code=39479
273,20050237.0,미스터 주부퀴즈왕,미스터 주부퀴즈왕 (Quiz King),/movie/bi/mi/basic.nhn?code=40887
274,20134069.0,씬 시티: 다크히어로의 부활,씬 시티: 다크히어로의 부활 (Sin City: A dame to kill for),/movie/bi/mi/basic.nhn?code=45715
275,20050084.0,씬 시티,씬 시티 (Sin City),/movie/bi/mi/basic.nhn?code=39908
276,20050221.0,나이트 플라이트,나이트 플라이트 (Red Eye),/movie/bi/mi/basic.nhn?code=42792
277,20050263.0,레전드 오브 조로,레전드 오브 조로 (The Legend Of Zorro),/movie/bi/mi/basic.nhn?code=42845
278,20100103.0,셔터 아일랜드,셔터 아일랜드 (Shutter Island),/movie/bi/mi/basic.nhn?code=69689
279,20050129.0,셔터,셔터 (Shutter),/movie/bi/mi/basic.nhn?code=40140
280,20050238.0,칠검,칠검 (七剑),/movie/bi/mi/basic.nhn?code=42858
281,20050185.0,애프터 선셋,애프터 썬셋 (After The Sunset),/movie/bi/mi/basic.nhn?code=39658
282,20050069.0,인터프리터,인터프리터 (The Interpreter),/movie/bi/mi/basic.nhn?code=39878
283,20050319.0,저스트 라이크 헤븐,저스트 라이크 헤븐 (Just Like Heaven),/movie/bi/mi/basic.nhn?code=43844
284,20081681.0,쏘우 V,쏘우 5 (Saw V),/movie/bi/mi/basic.nhn?code=45280
285,20101011.0,쏘우 3D,쏘우 3D (Saw 3D),/movie/bi/mi/basic.nhn?code=71691
286,20050014.0,쏘우,쏘우 - 리버스 (Saw Rebirth),/movie/bi/mi/basic.nhn?code=45933
287,20090833.0,쏘우-여섯번의 기회,쏘우 - 여섯번의 기회 (Saw VI),/movie/bi/mi/basic.nhn?code=51944
288,20050351.0,쏘우 2,쏘우 2 (Saw II),/movie/bi/mi/basic.nhn?code=43210
289,20060354.0,쏘우 3,쏘우 3 (Saw III),/movie/bi/mi/basic.nhn?code=58288
290,20070593.0,쏘우 4,쏘우 4 (Saw IV),/movie/bi/mi/basic.nhn?code=65340
291,20050034.0,미트 페어런츠2,미트 페어런츠 2 (Meet The Fockers),/movie/bi/mi/basic.nhn?code=35165
292,20050205.0,그녀는 요술쟁이,그녀는 요술쟁이 (Bewitched),/movie/bi/mi/basic.nhn?code=39911
293,20050332.0,파랑주의보,파랑주의보 (My Girl And I),/movie/bi/mi/basic.nhn?code=43508
294,20050117.0,pm 11:14,PM 11:14 (11:14),/movie/bi/mi/basic.nhn?code=41242
295,20050101.0,하우스 오브 왁스,하우스 오브 왁스 (House Of Wax),/movie/bi/mi/basic.nhn?code=40743
296,20050342.0,청연,청연 (靑燕),/movie/bi/mi/basic.nhn?code=34569
297,20040798.0,클로저,클로저 (Closer),/movie/bi/mi/basic.nhn?code=39723
298,20040793.0,"제니, 주노","제니, 주노 (Jeni, Juno)",/movie/bi/mi/basic.nhn?code=39470
299,20050257.0,케이브,케이브 (The Cave),/movie/bi/mi/basic.nhn?code=39393
300,20050322.0,프라임 러브,프라임 러브 (Prime),/movie/bi/mi/basic.nhn?code=43610
301,20050283.0,"소년, 천국에 가다","소년, 천국에 가다 (A Boy Who Went To Heaven)",/movie/bi/mi/basic.nhn?code=38824
302,20070041.0,텍사스 전기톱 연쇄살인사건 : 0,텍사스 전기톱 연쇄살인사건 - 0 (The Texas Chainsaw Massacre: The Beginning),/movie/bi/mi/basic.nhn?code=61431
303,20040638.0,텍사스 전기톱 연쇄살인사건,텍사스 전기톱 연쇄살인사건 (The Texas Chainsaw Massacre),/movie/bi/mi/basic.nhn?code=36841
304,20050004.0,네버랜드를 찾아서,네버랜드를 찾아서 (Finding Neverland),/movie/bi/mi/basic.nhn?code=38338
305,20050074.0,밀리언즈,밀리언즈 (Millions),/movie/bi/mi/basic.nhn?code=40122
306,20050082.0,이터널 선샤인,이터널 선샤인 (Eternal Sunshine Of The Spotless Mind),/movie/bi/mi/basic.nhn?code=38444
307,20050042.0,"지금, 만나러 갑니다","Áö±Ý, ¸¸³ª·¯ °©´Ï´Ù (ª¤ªÞ¡¢会ª¤ªËªæª­ªÞª¹)",/movie/bi/mi/basic.nhn?code=39636
308,20050190.0,첼로-홍미주 일가 살인사건,첼로 - 홍미주 일가 살인사건 (Cello),/movie/bi/mi/basic.nhn?code=42157
309,20050092.0,"우리, 사랑일까요?","우리, 사랑일까요? (A Lot Like Love)",/movie/bi/mi/basic.nhn?code=40208
310,20050207.0,크림슨 리버2,크림슨 리버 2 - 요한 계시록의 천사들 (Les Rivieres Pourpres 2 - Les Anges De L'Apocalypse),/movie/bi/mi/basic.nhn?code=39512
311,20050048.0,미스 에이전트2 : 라스베가스 잠입사건,미스 에이전트 2: 라스베가스 잠입사건 (Miss Congeniality 2: Armed & Fabulous),/movie/bi/mi/basic.nhn?code=40064
312,20050250.0,당신이 사랑하는 동안에,당신이 사랑하는 동안에 (Wicker Park),/movie/bi/mi/basic.nhn?code=38318
313,20050245.0,사랑니,사랑니 (Sarangni),/movie/bi/mi/basic.nhn?code=36055
314,20163981.0,극장판 유희왕 더 다크 사이드 오브 디멘션즈,극장판 유희왕 더 다크 사이드 오브 디멘션즈 (劇場版　遊☆戯☆王 THE DARK SIDE OF DIMENSIONS),/movie/bi/mi/basic.nhn?code=150117
315,20119600.0,극장판 유희왕 : 시공을 초월한 우정,±ØÀåÆÇ À¯Èñ¿Õ : ½Ã°øÀ» ÃÊ¿ùÇÑ ¿ìÁ¤ (10th «¢«Ë«Ðー«µ«êー Ð¼íÞ÷ú ë´¡Ù戯¡ÙèÝ ¢¦õ±ë×ùê!ãÁÍöªòêÆª¨ª¿Úô¢¦),/movie/bi/mi/basic.nhn?code=80801
316,20050039.0,유희왕,À¯Èñ¿Õ ±ØÀåÆÇ (Yu-Gi-Oh!: The Movie),/movie/bi/mi/basic.nhn?code=39373
317,20050108.0,게스후,게스 후? (Guess Who),/movie/bi/mi/basic.nhn?code=40163
318,20050249.0,날 미치게하는 남자,날 미치게 하는 남자 (Fever Pitch),/movie/bi/mi/basic.nhn?code=40322
319,20050016.0,나인 야드 2,나인 야드 2 (The Whole Ten Yards),/movie/bi/mi/basic.nhn?code=36054
320,20050290.0,로드 오브 워,로드 오브 워 (Lord Of War),/movie/bi/mi/basic.nhn?code=43502
321,20148845.0,스물,스물 (Twenty),/movie/bi/mi/basic.nhn?code=123277
322,20100256.0,내 깡패 같은 애인,내 깡패 같은 애인 (My Dear Desperado),/movie/bi/mi/basic.nhn?code=70910
323,20050027.0,코러스,코러스 (Les Choristes),/movie/bi/mi/basic.nhn?code=39584
324,20040702.0,윔블던,윔블던 (Wimbledon),/movie/bi/mi/basic.nhn?code=39397
325,20040687.0,아나콘다2 : 사라지지 않는 저주,아나콘다 2 - 사라지지 않는 저주 (Anacondas: The Hunt For The Blood Orchid),/movie/bi/mi/basic.nhn?code=38740
326,20050259.0,트랜스포터 엑스트림,트랜스포터 - 엑스트림 (The Transporter 2),/movie/bi/mi/basic.nhn?code=42810
327,20050130.0,어썰트 13,어썰트 13 (Assault On Precinct 13),/movie/bi/mi/basic.nhn?code=39895
328,20050131.0,아미티빌 호러,아미티빌 호러 (The Amityville Horror),/movie/bi/mi/basic.nhn?code=40552
329,20050229.0,4 브라더스,4 브라더스 (Four Brothers),/movie/bi/mi/basic.nhn?code=43151
330,20040713.0,"나를 책임져, 알피","나를 책임져, 알피 (Alfie)",/movie/bi/mi/basic.nhn?code=39571
331,20050289.0,엘리자베스타운,엘리자베스타운 (Elizabethtown),/movie/bi/mi/basic.nhn?code=43158
332,20050218.0,랜드 오브 데드,랜드 오브 데드 (Land Of The Dead),/movie/bi/mi/basic.nhn?code=41361
333,20050176.0,부기맨,부기맨 (Boogeyman),/movie/bi/mi/basic.nhn?code=38317
334,20050163.0,왕후 심청,왕후 심청 (Empress Chung),/movie/bi/mi/basic.nhn?code=41170
335,20050061.0,코치 카터,코치 카터 (Coach Carter),/movie/bi/mi/basic.nhn?code=39857
336,20050331.0,"우리, 사랑해도 되나요?","우리, 사랑해도 되나요? (The Family Stone)",/movie/bi/mi/basic.nhn?code=52786
337,20050126.0,패시파이어,패시파이어 (The Pacifier),/movie/bi/mi/basic.nhn?code=40100
338,20040797.0,마더 데레사,마더 데레사 (Mother Teresa Of Calcutta),/movie/bi/mi/basic.nhn?code=39716
339,20050143.0,스팀보이,스팀보이 (スチ-ムボ-イ: Steamboy),/movie/bi/mi/basic.nhn?code=39359
340,20040781.0,피닉스,피닉스 (Flight Of The Phoenix),/movie/bi/mi/basic.nhn?code=39722
341,20040792.0,큐브 제로,큐브 제로 (Cube Zero),/movie/bi/mi/basic.nhn?code=39690
342,20050191.0,오픈 워터,오픈 워터 (Open Water),/movie/bi/mi/basic.nhn?code=39363
343,20070502.0,오다기리 죠의 도쿄타워,"도쿄 타워 (東京タワ - オカンと僕と, 時, オトン)",/movie/bi/mi/basic.nhn?code=65290
344,20050165.0,허비,허비 - 첫 시동을 걸다 (Herbie: Fully Loaded),/movie/bi/mi/basic.nhn?code=41592
345,20050182.0,스켈리톤 키,스켈리톤 키 (The Skeleton Key),/movie/bi/mi/basic.nhn?code=42795
346,20050095.0,킨제이 보고서,킨제이 보고서 (Kinsey),/movie/bi/mi/basic.nhn?code=39684
347,20040751.0,"여자, 정혜","여자, 정혜 (The Charming Girl)",/movie/bi/mi/basic.nhn?code=36948
348,20050058.0,화이트 노이즈,화이트 노이즈 (White Noise),/movie/bi/mi/basic.nhn?code=39817
349,20050106.0,극장전,극장전 (劇場前),/movie/bi/mi/basic.nhn?code=39657
350,20040741.0,래더 49,래더 49 (Ladder 49),/movie/bi/mi/basic.nhn?code=39473
351,20150385.0,닌자터틀 : 어둠의 히어로,닌자터틀 : 어둠의 히어로 (Teenage Mutant Ninja Turtles : Out Of The Shadow),/movie/bi/mi/basic.nhn?code=137908
352,20050147.0,샤크보이와 라바걸의 모험 : 3-D,샤크 보이와 라바 걸의 모험 (The Adventures Of Sharkboy And Lavagirl 3-D),/movie/bi/mi/basic.nhn?code=41599
353,20050041.0,인게이지먼트,인게이지먼트 (Un Long Dimanche De Fiancailles),/movie/bi/mi/basic.nhn?code=39737
354,20152870.0,에스엠타운 더 스테이지,SMTOWN THE STAGE,/movie/bi/mi/basic.nhn?code=140109
355,20050009.0,몽상가들,몽상가들 (The Dreamers),/movie/bi/mi/basic.nhn?code=37544
356,20040777.0,베니티 페어,베니티 페어 (Vanity Fair),/movie/bi/mi/basic.nhn?code=38732
357,20050286.0,블루스톰,블루 스톰 (Into The Blue),/movie/bi/mi/basic.nhn?code=38901
358,20050093.0,폼포코 너구리 대작전,폼포코 너구리 대작전 (The Raccoon War Pom Poko),/movie/bi/mi/basic.nhn?code=22749
359,20050023.0,사이드웨이,사이드웨이 (Sideways),/movie/bi/mi/basic.nhn?code=39619
360,20050105.0,세컨핸드 라이온스,세컨핸드 라이온스 (Secondhand Lions),/movie/bi/mi/basic.nhn?code=37398
361,20040626.0,그리스 로마신화 - 올림포스 가디언 - 기간테스 대역습,그리스 로마 신화 - 올림포스 가디언 - 기간테스 대역습,/movie/bi/mi/basic.nhn?code=38845
362,20050107.0,은하수를 여행하는 히치하이커를 위한 안내서,은하수를 여행하는 히치하이커를 위한 안내서 (The Hitchhiker's Guide To The Galaxy),/movie/bi/mi/basic.nhn?code=41130
363,20050202.0,불량공주 모모코,불량 공주 모모코 (下妻物語: Kamikaze Girls),/movie/bi/mi/basic.nhn?code=38823
364,20050304.0,천국의 아이들 2 - 시험보는 날,천국의 아이들 2 - 시험보는 날 (Hayat),/movie/bi/mi/basic.nhn?code=41196
365,20050035.0,69 식스티 나인,69 식스티 나인 (69),/movie/bi/mi/basic.nhn?code=39632
366,20050197.0,종려나무 숲,종려나무 숲 (The Windmill Palm Grove),/movie/bi/mi/basic.nhn?code=42931
367,20050282.0,러브토크,러브 토크 (Love Talk),/movie/bi/mi/basic.nhn?code=42118
368,20050063.0,거북이도 난다,거북이도 난다 (Lakposhtha Ham Parvaz Mikonand),/movie/bi/mi/basic.nhn?code=39480
369,20050321.0,브로큰 플라워,브로큰 플라워 (Broken Flowers),/movie/bi/mi/basic.nhn?code=40913
370,20050285.0,레알,레알 (Real: The Movie),/movie/bi/mi/basic.nhn?code=43902
371,20050111.0,녹색의자,녹색 의자 (Green Chair),/movie/bi/mi/basic.nhn?code=37492
372,20050274.0,골!,골! (Goal!),/movie/bi/mi/basic.nhn?code=44020
373,20050226.0,토니 타키타니,토니 타키타니 (Tony Takitani),/movie/bi/mi/basic.nhn?code=42245
374,20050303.0,용서받지 못한 자,용서받지 못한 자 (The Unforgiven),/movie/bi/mi/basic.nhn?code=44111
375,20060151.0,괴물,괴물 (The Host),/movie/bi/mi/basic.nhn?code=39841
376,20123383.0,화이: 괴물을 삼킨 아이,화이 : 괴물을 삼킨 아이 (Hwayi: A Monster Boy),/movie/bi/mi/basic.nhn?code=98467
377,20157175.0,괴물의 아이,괴물의 아이 (バケモノの子),/movie/bi/mi/basic.nhn?code=134134
378,20060277.0,타짜,타짜 (The War Of Flower),/movie/bi/mi/basic.nhn?code=57723
379,20134804.0,타짜-신의 손,타짜-신의 손 (Tazza-The Hidden Card),/movie/bi/mi/basic.nhn?code=67769
380,20060107.0,미션 임파서블 3,미션 임파서블 3 (Mission: Impossible III),/movie/bi/mi/basic.nhn?code=43153
381,20050363.0,투사부일체,"투사부일체 (My Boss, My Teacher)",/movie/bi/mi/basic.nhn?code=41450
382,20060146.0,캐리비안의 해적 : 망자의 함,캐리비안의 해적 - 망자의 함 (Pirates Of The Caribbean: Dead Man's Chest),/movie/bi/mi/basic.nhn?code=43678
383,20060147.0,한반도,한반도 (Hanbando),/movie/bi/mi/basic.nhn?code=41705
384,20100215.0,점박이:한반도의 공룡3D,점박이 : 한반도의 공룡3D,/movie/bi/mi/basic.nhn?code=74147
385,20060387.0,미녀는 괴로워,미녀는 괴로워 (200 Pounds Beauty),/movie/bi/mi/basic.nhn?code=39157
386,20090234.0,천사와 악마,천사와 악마 (Angels & Demons),/movie/bi/mi/basic.nhn?code=61503
387,20060117.0,다빈치 코드,다빈치 코드 (The Da Vinci Code),/movie/bi/mi/basic.nhn?code=40041
388,20060257.0,가문의 부활 - 가문의 영광3,가문의 부활 - 가문의 영광 3 (Marrying The Mafia 3),/movie/bi/mi/basic.nhn?code=57729
389,20060244.0,우리들의 행복한 시간,우리들의 행복한 시간 (Maundy Thursday),/movie/bi/mi/basic.nhn?code=54411
390,20060319.0,박물관이 살아있다!,박물관이 살아있다! (Night At The Museum),/movie/bi/mi/basic.nhn?code=62422
391,20050355.0,음란서생,음란서생 (淫亂書生),/movie/bi/mi/basic.nhn?code=43547
392,20060005.0,맨발의 기봉이,맨발의 기봉이 (Barefoot Gi Bong),/movie/bi/mi/basic.nhn?code=55677
393,20060137.0,비열한 거리,비열한 거리 (A Dirty Carnival),/movie/bi/mi/basic.nhn?code=50932
394,20060136.0,엑스맨 : 최후의 전쟁,엑스맨 - 최후의 전쟁 (X-Men: The Last Stand),/movie/bi/mi/basic.nhn?code=43995
395,20060100.0,사생결단,사생결단 (死生決斷),/movie/bi/mi/basic.nhn?code=43537
396,20060148.0,수퍼맨 리턴즈,수퍼맨 리턴즈 (Superman Returns),/movie/bi/mi/basic.nhn?code=40177
397,20090078.0,구세주 2,구세주 2,/movie/bi/mi/basic.nhn?code=51705
398,20060019.0,구세주,구세주 (Oh My God),/movie/bi/mi/basic.nhn?code=52495
399,20060284.0,라디오 스타,라디오 스타 (Radio Star),/movie/bi/mi/basic.nhn?code=58088
400,20060051.0,청춘만화,청춘만화 (Almost Love),/movie/bi/mi/basic.nhn?code=43368
401,20060017.0,흡혈형사 나도열,흡혈형사 나도열 (Vampire Cop Ricky),/movie/bi/mi/basic.nhn?code=44019
402,20060292.0,거룩한 계보,거룩한 계보 (Righteous Ties),/movie/bi/mi/basic.nhn?code=58085
403,20060264.0,악마는 프라다를 입는다,악마는 프라다를 입는다 (The Devil Wears Prada),/movie/bi/mi/basic.nhn?code=60484
404,20060353.0,해바라기,해바라기 (Sunflower),/movie/bi/mi/basic.nhn?code=44529
405,20151964.0,명탐정 코난 : 화염의 해바라기,명탐정 코난 : 화염의 해바라기 (名探偵コナン 業火の向日葵),/movie/bi/mi/basic.nhn?code=134136
406,20060214.0,각설탕,각설탕 (Lump Of Sugar),/movie/bi/mi/basic.nhn?code=43206
407,20157223.0,해피 홀리데이,해피 홀리데이 (What We Did on Our Holiday),/movie/bi/mi/basic.nhn?code=128297
